filename	barcode(s)
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A05_666878.hg19.seg.txt	TCGA-A8-A0A2-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A05_666878.nocnv_hg18.seg.txt	TCGA-A8-A0A2-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A05_666878.nocnv_hg19.seg.txt	TCGA-A8-A0A2-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A06_666942.hg18.seg.txt	TCGA-A8-A0AB-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A06_666942.hg19.seg.txt	TCGA-A8-A0AB-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A06_666942.nocnv_hg18.seg.txt	TCGA-A8-A0AB-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A06_666942.nocnv_hg19.seg.txt	TCGA-A8-A0AB-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A07_666928.hg18.seg.txt	TCGA-A2-A0EV-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A07_666928.hg19.seg.txt	TCGA-A2-A0EV-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A07_666928.nocnv_hg18.seg.txt	TCGA-A2-A0EV-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A07_666928.nocnv_hg19.seg.txt	TCGA-A2-A0EV-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A09_667038.hg18.seg.txt	TCGA-A2-A0EX-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A09_667038.hg19.seg.txt	TCGA-A2-A0EX-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A09_667038.nocnv_hg18.seg.txt	TCGA-A2-A0EX-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A09_667038.nocnv_hg19.seg.txt	TCGA-A2-A0EX-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.hg18.seg.txt	TCGA-AN-A046-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.hg19.seg.txt	TCGA-AN-A046-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.nocnv_hg18.seg.txt	TCGA-AN-A046-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.nocnv_hg19.seg.txt	TCGA-AN-A046-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B05_666944.hg18.seg.txt	TCGA-AN-A04A-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B05_666944.hg19.seg.txt	TCGA-AN-A04A-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B05_666944.nocnv_hg18.seg.txt	TCGA-AN-A04A-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B05_666944.nocnv_hg19.seg.txt	TCGA-AN-A04A-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B06_666866.hg18.seg.txt	TCGA-A2-A0D1-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B06_666866.hg19.seg.txt	TCGA-A2-A0D1-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B06_666866.nocnv_hg18.seg.txt	TCGA-A2-A0D1-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B06_666866.nocnv_hg19.seg.txt	TCGA-A2-A0D1-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B09_666980.hg18.seg.txt	TCGA-AN-A04D-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B09_666980.hg19.seg.txt	TCGA-AN-A04D-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B09_666980.nocnv_hg18.seg.txt	TCGA-AN-A04D-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B09_666980.nocnv_hg19.seg.txt	TCGA-AN-A04D-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C01_666986.hg18.seg.txt	TCGA-A2-A04X-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C01_666986.hg19.seg.txt	TCGA-A2-A04X-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C01_666986.nocnv_hg18.seg.txt	TCGA-A2-A04X-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C01_666986.nocnv_hg19.seg.txt	TCGA-A2-A04X-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C02_666946.hg18.seg.txt	TCGA-A2-A04Y-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C02_666946.hg19.seg.txt	TCGA-A2-A04Y-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C02_666946.nocnv_hg18.seg.txt	TCGA-A2-A04Y-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C02_666946.nocnv_hg19.seg.txt	TCGA-A2-A04Y-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C06_666984.hg18.seg.txt	TCGA-A8-A07G-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C06_666984.hg19.seg.txt	TCGA-A8-A07G-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C06_666984.nocnv_hg18.seg.txt	TCGA-A8-A07G-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C06_666984.nocnv_hg19.seg.txt	TCGA-A8-A07G-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C07_666876.hg18.seg.txt	TCGA-AN-A04C-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C07_666876.hg19.seg.txt	TCGA-AN-A04C-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C07_666876.nocnv_hg18.seg.txt	TCGA-AN-A04C-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C07_666876.nocnv_hg19.seg.txt	TCGA-AN-A04C-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C09_666914.hg18.seg.txt	TCGA-A8-A06Q-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C09_666914.hg19.seg.txt	TCGA-A8-A06Q-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C09_666914.nocnv_hg18.seg.txt	TCGA-A8-A06Q-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C09_666914.nocnv_hg19.seg.txt	TCGA-A8-A06Q-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880.hg18.seg.txt	TCGA-A8-A09V-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880.hg19.seg.txt	TCGA-A8-A09V-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880.nocnv_hg18.seg.txt	TCGA-A8-A09V-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880.nocnv_hg19.seg.txt	TCGA-A8-A09V-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D03_666990.hg18.seg.txt	TCGA-A2-A0CQ-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D03_666990.hg19.seg.txt	TCGA-A2-A0CQ-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D03_666990.nocnv_hg18.seg.txt	TCGA-A2-A0CQ-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D03_666990.nocnv_hg19.seg.txt	TCGA-A2-A0CQ-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D04_666886.hg18.seg.txt	TCGA-A2-A0CU-01A-12D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D04_666886.hg19.seg.txt	TCGA-A2-A0CU-01A-12D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D04_666886.nocnv_hg18.seg.txt	TCGA-A2-A0CU-01A-12D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D04_666886.nocnv_hg19.seg.txt	TCGA-A2-A0CU-01A-12D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D06_667022.hg18.seg.txt	TCGA-A8-A07E-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D06_667022.hg19.seg.txt	TCGA-A8-A07E-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D06_667022.nocnv_hg18.seg.txt	TCGA-A8-A07E-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D06_667022.nocnv_hg19.seg.txt	TCGA-A8-A07E-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D11_666934.hg18.seg.txt	TCGA-A8-A09I-01A-22D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D11_666934.hg19.seg.txt	TCGA-A8-A09I-01A-22D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D11_666934.nocnv_hg18.seg.txt	TCGA-A8-A09I-01A-22D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D11_666934.nocnv_hg19.seg.txt	TCGA-A8-A09I-01A-22D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.hg18.seg.txt	TCGA-AN-A0FF-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.hg19.seg.txt	TCGA-AN-A0FF-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.nocnv_hg18.seg.txt	TCGA-AN-A0FF-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.nocnv_hg19.seg.txt	TCGA-AN-A0FF-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E04_666936.hg18.seg.txt	TCGA-A2-A04P-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E04_666936.hg19.seg.txt	TCGA-A2-A04P-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E04_666936.nocnv_hg18.seg.txt	TCGA-A2-A04P-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E04_666936.nocnv_hg19.seg.txt	TCGA-A2-A04P-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E05_666892.hg18.seg.txt	TCGA-A2-A04Q-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E05_666892.hg19.seg.txt	TCGA-A2-A04Q-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E05_666892.nocnv_hg18.seg.txt	TCGA-A2-A04Q-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E05_666892.nocnv_hg19.seg.txt	TCGA-A2-A04Q-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E07_666882.hg18.seg.txt	TCGA-A2-A0CP-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E07_666882.hg19.seg.txt	TCGA-A2-A0CP-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E07_666882.nocnv_hg18.seg.txt	TCGA-A2-A0CP-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E07_666882.nocnv_hg19.seg.txt	TCGA-A2-A0CP-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E08_666872.hg18.seg.txt	TCGA-A2-A04T-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E08_666872.hg19.seg.txt	TCGA-A2-A04T-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E08_666872.nocnv_hg18.seg.txt	TCGA-A2-A04T-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E08_666872.nocnv_hg19.seg.txt	TCGA-A2-A04T-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E09_666972.hg18.seg.txt	TCGA-A2-A04V-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E09_666972.hg19.seg.txt	TCGA-A2-A04V-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E09_666972.nocnv_hg18.seg.txt	TCGA-A2-A04V-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E09_666972.nocnv_hg19.seg.txt	TCGA-A2-A04V-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F01_667056.hg18.seg.txt	TCGA-A8-A07R-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F01_667056.hg19.seg.txt	TCGA-A8-A07R-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F01_667056.nocnv_hg18.seg.txt	TCGA-A8-A07R-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F01_667056.nocnv_hg19.seg.txt	TCGA-A8-A07R-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030.hg18.seg.txt	TCGA-A8-A07S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030.hg19.seg.txt	TCGA-A8-A07S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030.nocnv_hg18.seg.txt	TCGA-A8-A07S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F02_667030.nocnv_hg19.seg.txt	TCGA-A8-A07S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F03_667012.hg18.seg.txt	TCGA-AN-A0AT-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F03_667012.hg19.seg.txt	TCGA-AN-A0AT-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F03_667012.nocnv_hg18.seg.txt	TCGA-AN-A0AT-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F03_667012.nocnv_hg19.seg.txt	TCGA-AN-A0AT-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F04_666992.hg18.seg.txt	TCGA-AN-A0FK-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F04_666992.hg19.seg.txt	TCGA-AN-A0FK-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F04_666992.nocnv_hg18.seg.txt	TCGA-AN-A0FK-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F04_666992.nocnv_hg19.seg.txt	TCGA-AN-A0FK-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F06_666922.hg18.seg.txt	TCGA-A2-A0CM-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F06_666922.hg19.seg.txt	TCGA-A2-A0CM-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F06_666922.nocnv_hg18.seg.txt	TCGA-A2-A0CM-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F06_666922.nocnv_hg19.seg.txt	TCGA-A2-A0CM-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F09_666968.hg18.seg.txt	TCGA-A8-A08S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F09_666968.hg19.seg.txt	TCGA-A8-A08S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F09_666968.nocnv_hg18.seg.txt	TCGA-A8-A08S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F09_666968.nocnv_hg19.seg.txt	TCGA-A8-A08S-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F10_666994.hg18.seg.txt	TCGA-A8-A097-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F10_666994.hg19.seg.txt	TCGA-A8-A097-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F10_666994.nocnv_hg18.seg.txt	TCGA-A8-A097-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F10_666994.nocnv_hg19.seg.txt	TCGA-A8-A097-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G02_666960.hg18.seg.txt	TCGA-AN-A0AM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G02_666960.hg19.seg.txt	TCGA-AN-A0AM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G02_666960.nocnv_hg18.seg.txt	TCGA-AN-A0AM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G02_666960.nocnv_hg19.seg.txt	TCGA-AN-A0AM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G05_666906.hg18.seg.txt	TCGA-A8-A07U-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G05_666906.hg19.seg.txt	TCGA-A8-A07U-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G05_666906.nocnv_hg18.seg.txt	TCGA-A8-A07U-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G05_666906.nocnv_hg19.seg.txt	TCGA-A8-A07U-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G06_666974.hg18.seg.txt	TCGA-A8-A08R-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G06_666974.hg19.seg.txt	TCGA-A8-A08R-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G06_666974.nocnv_hg18.seg.txt	TCGA-A8-A08R-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G06_666974.nocnv_hg19.seg.txt	TCGA-A8-A08R-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950.hg18.seg.txt	TCGA-A2-A0EO-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950.hg19.seg.txt	TCGA-A2-A0EO-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950.nocnv_hg18.seg.txt	TCGA-A2-A0EO-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950.nocnv_hg19.seg.txt	TCGA-A2-A0EO-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902.hg18.seg.txt	TCGA-A2-A0D2-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902.hg19.seg.txt	TCGA-A2-A0D2-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902.nocnv_hg18.seg.txt	TCGA-A2-A0D2-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902.nocnv_hg19.seg.txt	TCGA-A2-A0D2-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H01_666962.hg18.seg.txt	TCGA-A2-A0EQ-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H01_666962.hg19.seg.txt	TCGA-A2-A0EQ-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H01_666962.nocnv_hg18.seg.txt	TCGA-A2-A0EQ-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H01_666962.nocnv_hg19.seg.txt	TCGA-A2-A0EQ-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H03_666896.hg18.seg.txt	TCGA-A2-A0ER-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H03_666896.hg19.seg.txt	TCGA-A2-A0ER-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H03_666896.nocnv_hg18.seg.txt	TCGA-A2-A0ER-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H03_666896.nocnv_hg19.seg.txt	TCGA-A2-A0ER-01A-21D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H05_667040.hg18.seg.txt	TCGA-A2-A0ET-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H05_667040.hg19.seg.txt	TCGA-A2-A0ET-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H05_667040.nocnv_hg18.seg.txt	TCGA-A2-A0ET-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H05_667040.nocnv_hg19.seg.txt	TCGA-A2-A0ET-01A-31D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H07_667014.hg18.seg.txt	TCGA-A2-A0EM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H07_667014.hg19.seg.txt	TCGA-A2-A0EM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H07_667014.nocnv_hg18.seg.txt	TCGA-A2-A0EM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H07_667014.nocnv_hg19.seg.txt	TCGA-A2-A0EM-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H08_667018.hg18.seg.txt	TCGA-A2-A0EY-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H08_667018.hg19.seg.txt	TCGA-A2-A0EY-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H08_667018.nocnv_hg18.seg.txt	TCGA-A2-A0EY-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H08_667018.nocnv_hg19.seg.txt	TCGA-A2-A0EY-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H10_667054.hg18.seg.txt	TCGA-AN-A0FD-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H10_667054.hg19.seg.txt	TCGA-AN-A0FD-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H10_667054.nocnv_hg18.seg.txt	TCGA-AN-A0FD-01A-11D-A036-01
BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_H10_667054.nocnv_hg19.seg.txt	TCGA-AN-A0FD-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A01_667214.hg18.seg.txt	TCGA-B6-A0IN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A01_667214.hg19.seg.txt	TCGA-B6-A0IN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A01_667214.nocnv_hg18.seg.txt	TCGA-B6-A0IN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A01_667214.nocnv_hg19.seg.txt	TCGA-B6-A0IN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A02_667160.hg18.seg.txt	TCGA-AN-A0FT-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A02_667160.hg19.seg.txt	TCGA-AN-A0FT-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A02_667160.nocnv_hg18.seg.txt	TCGA-AN-A0FT-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A02_667160.nocnv_hg19.seg.txt	TCGA-AN-A0FT-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A04_667098.hg18.seg.txt	TCGA-BH-A0E6-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A04_667098.hg19.seg.txt	TCGA-BH-A0E6-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A04_667098.nocnv_hg18.seg.txt	TCGA-BH-A0E6-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A04_667098.nocnv_hg19.seg.txt	TCGA-BH-A0E6-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A05_667220.hg18.seg.txt	TCGA-BH-A0EB-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A05_667220.hg19.seg.txt	TCGA-BH-A0EB-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A05_667220.nocnv_hg18.seg.txt	TCGA-BH-A0EB-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A05_667220.nocnv_hg19.seg.txt	TCGA-BH-A0EB-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A06_667128.hg18.seg.txt	TCGA-AN-A0FN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A06_667128.hg19.seg.txt	TCGA-AN-A0FN-01A-11D-A036-01
COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_A06_667128.nocnv_hg18.seg.txt	TCGA-AN-A0FN-01A-11D-A036-01
